generators,capital,EE5 0,services rural solar thermal,233.5809395169948
generators,capital,EE5 0,services urban decentral solar thermal,332.9306064474367
generators,capital,EE5 0,solar,122132953.42506507
generators,capital,EE5 0,solar rooftop,2503760.281770439
generators,capital,EE5 0,urban central solar thermal,395.9263043266972
generators,capital,ES0 0,offwind-ac,5018.035830325062
generators,capital,ES0 0,offwind-dc,2007.0063902715108
generators,capital,ES0 0,onwind,3402982385.3309
generators,capital,ES0 0,residential rural solar thermal,524.0887582239155
generators,capital,ES0 0,residential urban decentral solar thermal,594.0614241196481
generators,capital,ES0 0,services rural solar thermal,303.50403371467166
generators,capital,ES0 0,services urban decentral solar thermal,591.7637229051338
generators,capital,ES0 0,solar,10307450708.99637
generators,capital,ES0 0,solar rooftop,3509942236.2017603
generators,capital,ES0 0,urban central solar thermal,1088.187187766758
generators,capital,ES3 0,offwind-ac,1331.9450699806498
generators,capital,ES3 0,offwind-dc,1420.0110150504156
generators,capital,ES3 0,onwind,136117310.25270596
generators,capital,ES3 0,residential rural solar thermal,510.6664990649851
generators,capital,ES3 0,residential urban decentral solar thermal,577.945562392131
generators,capital,ES3 0,services rural solar thermal,336.2277649721
generators,capital,ES3 0,services urban decentral solar thermal,559.6060481859034
generators,capital,ES3 0,solar,94366463.16079976
generators,capital,ES3 0,solar rooftop,44743063.65245962
generators,capital,ES3 0,urban central solar thermal,1242.5554910197202
generators,capital,FI6 0,offwind-ac,2219747422.876951
generators,capital,FI6 0,offwind-dc,8884.941873821374
generators,capital,FI6 0,onwind,976561282.8571591
generators,capital,FI6 0,residential rural solar thermal,266.7923787796173
generators,capital,FI6 0,residential urban decentral solar thermal,274.4941240375322
generators,capital,FI6 0,services rural solar thermal,210.15054667642508
generators,capital,FI6 0,services urban decentral solar thermal,274.6765390816789
generators,capital,FI6 0,solar,450352316.2288057
generators,capital,FI6 0,solar rooftop,15500150.707656033
generators,capital,FI6 0,urban central solar thermal,306.34797522907405
generators,capital,FR0 0,offwind-ac,12441860431.892902
generators,capital,FR0 0,onwind,4317219931.364735
generators,capital,FR0 0,residential rural solar thermal,445.835191480984
generators,capital,FR0 0,residential urban decentral solar thermal,482.19414771762524
generators,capital,FR0 0,ror,186322404.5360004
generators,capital,FR0 0,services rural solar thermal,318.34867190929816
generators,capital,FR0 0,services urban decentral solar thermal,470.7044782907902
generators,capital,FR0 0,solar,3451047483.5106277
generators,capital,FR0 0,solar rooftop,2010374887.5309544
generators,capital,FR0 0,urban central solar thermal,541.2884016429066
generators,capital,FR0 1,offwind-ac,727444794.0990787
generators,capital,FR0 1,onwind,2851265136.5669265
generators,capital,FR0 1,residential rural solar thermal,535.1758078156904
generators,capital,FR0 1,residential urban decentral solar thermal,603.3755389522782
generators,capital,FR0 1,ror,1430632043.51135
generators,capital,FR0 1,services rural solar thermal,339.7485472354635
generators,capital,FR0 1,services urban decentral solar thermal,595.2906420390505
generators,capital,FR0 1,solar,3581988996.8089457
generators,capital,FR0 1,solar rooftop,1525445820.7301018
generators,capital,FR0 1,urban central solar thermal,721.9061193656302
generators,capital,GB2 0,offwind-ac,4577.830342192468
generators,capital,GB2 0,offwind-dc,9390.388021690236
generators,capital,GB2 0,onwind,1034168454.1891793
generators,capital,GB2 0,residential rural solar thermal,276.06766086249667
generators,capital,GB2 0,residential urban decentral solar thermal,281.18928226435344
generators,capital,GB2 0,services rural solar thermal,215.8537818915275
generators,capital,GB2 0,services urban decentral solar thermal,279.5181219803461
generators,capital,GB2 0,solar,74240658.82184409
generators,capital,GB2 0,solar rooftop,6824.868064052619
generators,capital,GB2 0,urban central solar thermal,279.21510411307804
generators,capital,GB4 0,offwind-ac,6552.895250830882
generators,capital,GB4 0,offwind-dc,3899.6862186779226
generators,capital,GB4 0,onwind,31708202318.312927
generators,capital,GB4 0,residential rural solar thermal,329.16703646776944
generators,capital,GB4 0,residential urban decentral solar thermal,337.84792934971904
generators,capital,GB4 0,services rural solar thermal,256.9549232077691
generators,capital,GB4 0,services urban decentral solar thermal,334.45293266661054
generators,capital,GB4 0,solar,6478478708.593649
generators,capital,GB4 0,solar rooftop,8635.899263994526
generators,capital,GB4 0,urban central solar thermal,368.065472764479
generators,capital,GR0 0,offwind-ac,2871.936587968563
generators,capital,GR0 0,offwind-dc,1832569493.0032063
generators,capital,GR0 0,onwind,4649.7666142517855
generators,capital,GR0 0,residential rural solar thermal,590.2095688721039
generators,capital,GR0 0,residential urban decentral solar thermal,685.2658723854978
generators,capital,GR0 0,ror,13547035.764130753
generators,capital,GR0 0,services rural solar thermal,385.66291183515926
generators,capital,GR0 0,services urban decentral solar thermal,682.2684603741502
generators,capital,GR0 0,solar,1946214584.146148
generators,capital,GR0 0,solar rooftop,745096035.2597517
generators,capital,GR0 0,urban central solar thermal,1472.011694448928
generators,capital,HR0 0,offwind-ac,6893.548685351824
generators,capital,HR0 0,offwind-dc,1153087.500824158
generators,capital,HR0 0,onwind,5090.611683164091
generators,capital,HR0 0,residential rural solar thermal,452.9157519298871
generators,capital,HR0 0,residential urban decentral solar thermal,512.8309674402864
generators,capital,HR0 0,ror,66213914.6779697
generators,capital,HR0 0,services rural solar thermal,326.63737087143977
generators,capital,HR0 0,services urban decentral solar thermal,507.2666703394697
generators,capital,HR0 0,solar,560357120.7124425
generators,capital,HR0 0,solar rooftop,182046454.4495855
generators,capital,HR0 0,urban central solar thermal,411.6367166641632
generators,capital,HU0 0,onwind,2180505411.0785823
generators,capital,HU0 0,residential rural solar thermal,380.144578371285
generators,capital,HU0 0,residential urban decentral solar thermal,413.9085719192479
generators,capital,HU0 0,services rural solar thermal,293.88853253045653
generators,capital,HU0 0,services urban decentral solar thermal,414.3802006613475
generators,capital,HU0 0,solar,569653837.4565212
generators,capital,HU0 0,solar rooftop,152104198.44219607
generators,capital,HU0 0,urban central solar thermal,383.2340886446263
generators,capital,IE2 0,offwind-ac,7159.608041565468
generators,capital,IE2 0,onwind,1319860466.7872155
generators,capital,IE2 0,residential rural solar thermal,317.2554276769003
generators,capital,IE2 0,residential urban decentral solar thermal,325.94114961138695
generators,capital,IE2 0,ror,23300901.514304895
generators,capital,IE2 0,services rural solar thermal,237.2591585181197
generators,capital,IE2 0,services urban decentral solar thermal,323.2658842403097
generators,capital,IE2 0,solar,671502046.3204988
generators,capital,IE2 0,solar rooftop,100509847.76318552
generators,capital,IE2 0,urban central solar thermal,290.54250253688696
generators,capital,IT0 0,offwind-ac,5055.251604431885
generators,capital,IT0 0,offwind-dc,130235877.09157184
generators,capital,IT0 0,onwind,4115309060.6047463
generators,capital,IT0 0,residential rural solar thermal,593.7048753155764
generators,capital,IT0 0,residential urban decentral solar thermal,767.2508893220283
generators,capital,IT0 0,ror,257393.67951848428
generators,capital,IT0 0,services rural solar thermal,362.52683981948474
generators,capital,IT0 0,services urban decentral solar thermal,740.8788502324627
generators,capital,IT0 0,solar,6932679507.391837
generators,capital,IT0 0,solar rooftop,9569018523.635801
generators,capital,IT0 0,urban central solar thermal,623.3864354601432
generators,capital,IT1 0,offwind-ac,2947.392139506932
generators,capital,IT1 0,onwind,295380587.83264685
generators,capital,IT1 0,residential rural solar thermal,607.3115121277464
generators,capital,IT1 0,residential urban decentral solar thermal,360.8653505880255
generators,capital,IT1 0,services rural solar thermal,352.47511564261384
generators,capital,IT1 0,services urban decentral solar thermal,360.85341848683606
generators,capital,IT1 0,solar,370147540.62299275
generators,capital,IT1 0,solar rooftop,187647202.9522033
generators,capital,IT1 0,urban central solar thermal,1388.7117890932768
generators,capital,LT5 0,offwind-ac,304618369.61871684
generators,capital,LT5 0,offwind-dc,1432891.775540679
generators,capital,LT5 0,onwind,117996634.39365435
generators,capital,LT5 0,residential rural solar thermal,304.75684649767163
generators,capital,LT5 0,residential urban decentral solar thermal,318.6500349416481
generators,capital,LT5 0,services rural solar thermal,239.8152772813317
generators,capital,LT5 0,services urban decentral solar thermal,314.950171291486
generators,capital,LT5 0,solar,227353453.6774869
generators,capital,LT5 0,solar rooftop,37075207.568452686
generators,capital,LT5 0,urban central solar thermal,362.9273604305649
generators,capital,LU0 0,onwind,295224943.69707245
generators,capital,LU0 0,residential rural solar thermal,308.3789084151082
generators,capital,LU0 0,residential urban decentral solar thermal,320.5473916285733
generators,capital,LU0 0,ror,8372068.102232806
generators,capital,LU0 0,services rural solar thermal,224.68294109976603
generators,capital,LU0 0,services urban decentral solar thermal,313.6541770816526
generators,capital,LU0 0,solar,71795264.27102983
generators,capital,LU0 0,solar rooftop,57074314.421931915
generators,capital,LU0 0,urban central solar thermal,307.1520063115088
generators,capital,LV5 0,offwind-ac,8639.00167795787
