links,marginal,services rural gas boiler,2.811918805634785
links,marginal,services rural ground heat pump,2.981246185699946
links,marginal,services rural micro gas CHP,1.9330503469615499
links,marginal,services rural resistive heater,21.457126969225637
links,marginal,services rural water tanks charger,104.70727833984101
links,marginal,services rural water tanks discharger,80.3886084164121
links,marginal,services urban decentral air heat pump,794536.623473054
links,marginal,services urban decentral gas boiler,585559.4317755984
links,marginal,services urban decentral micro gas CHP,2.453216808354466
links,marginal,services urban decentral resistive heater,640284.9287647549
links,marginal,services urban decentral water tanks charger,323201.8293100498
links,marginal,services urban decentral water tanks discharger,225671.21950884123
links,marginal,solid biomass for industry,1105573.5103674468
links,marginal,solid biomass for industry CCS,1119.2878369755374
links,marginal,solid biomass transport,52280.873691751374
links,marginal,urban central air heat pump,115104.06809523096
links,marginal,urban central gas CHP CCS electric,8533.784015910185
links,marginal,urban central gas CHP CCS heat,984.6670481900697
links,marginal,urban central gas CHP electric,70542702.88821402
links,marginal,urban central gas CHP heat,13379882.264041055
links,marginal,urban central gas boiler,5.340528203289016
links,marginal,urban central resistive heater,2669924.950186012
links,marginal,urban central solid biomass CHP CCS electric,737050860.9178612
links,marginal,urban central solid biomass CHP CCS heat,95745937.08647633
links,marginal,urban central solid biomass CHP electric,18978.683739998534
links,marginal,urban central solid biomass CHP heat,1919.4916995874557
links,marginal,urban central water tanks charger,1790376.7856084383
links,marginal,urban central water tanks discharger,1366408.7445603935
storage_units,capital,PHS,8856679439.435957
storage_units,capital,hydro,0.0
storage_units,marginal,PHS,643047.1157977855
storage_units,marginal,hydro,2636415.5730832512
stores,capital,Fischer-Tropsch,0.0
stores,capital,H2,3114242147.6650643
stores,capital,Li ion,0.0
stores,capital,battery,10324362788.010937
stores,capital,biogas,0.0
stores,capital,co2,0.0
stores,capital,co2 stored,3999999931.3595867
stores,capital,gas,0.0
stores,capital,home battery,127445176.74708761
stores,capital,residential rural water tanks,179519728.77376738
stores,capital,residential urban decentral water tanks,714676864.9345075
stores,capital,services rural water tanks,20200.890091862442
stores,capital,services urban decentral water tanks,271682205.98993444
stores,capital,solid biomass,0.0
stores,capital,urban central water tanks,646983181.2154994
stores,marginal,Fischer-Tropsch,0.0
stores,marginal,H2,-1.4709812375311804e-10
stores,marginal,Li ion,-0.020017306240112116
stores,marginal,battery,-1.4736545555900987e-11
stores,marginal,biogas,20778040334.462193
stores,marginal,co2,-0.00951458505612625
stores,marginal,co2 stored,-2158526.153193842
stores,marginal,gas,0.0
stores,marginal,home battery,-1.1820758222437716e-13
stores,marginal,residential rural water tanks,-27120.88071415989
stores,marginal,residential urban decentral water tanks,-119332.2447964671
stores,marginal,services rural water tanks,-5.388699606601578
stores,marginal,services urban decentral water tanks,-46062.82961506689
stores,marginal,solid biomass,13983719150.448517
stores,marginal,urban central water tanks,-117711.26028631104
links-added,capital,transmission lines,832811015.438741
lines-added,capital,transmission lines,5410121419.625837
